ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0007186	G protein-coupled receptor signaling pathway	338	0.491386581129106	1.88317418067779	1e-10	1.676e-07	1.41578947368421e-07	2137	tags=36%, list=18%, signal=31%	12426/51791/233231/13618/20307/22095/67865/23963/56744/14702/58861/52882/11548/78826/93896/56221/12310/18162/12267/50779/12273/15465/18600/20963/14747/18619/217480/84112/24012/18751/238377/56193/70839/20564/15945/11513/19220/320207/64214/14677/104709/383348/22324/20563/11549/240888/83397/14370/319229/18799/12801/70771/12769/19204/14676/12389/23890/170757/12424/14366/11539/19354/239217/12772/18760/18390/16526/29815/52614/20305/50876/26364/13349/14062/13733/11607/233571/110524/216869/233079/353346/67839/16971/14064/102193/73010/110789/104111/13429/11556/252837/50782/20304/224129/243270/12322/78560/18483/22063/77462/11421/20308/14160/269604/380921/19739/54409/321019/16416/14772/13603/11816/12496/19218/56696/20661/237175/11486/239845/232983/11517/381290/68039
GO:0006954	inflammatory response	477	0.472274514723708	1.82815973670604	1e-10	1.676e-07	1.41578947368421e-07	2382	tags=37%, list=20%, signal=31%	14129/545384/195046/13024/229687/13618/20307/18707/18761/53603/17948/56744/58861/56221/12310/12628/12267/18858/17951/12273/24136/12259/192187/63953/16173/442827/27052/20963/17312/14747/71660/16409/84112/18173/213696/19016/13058/93671/11441/15945/320712/11513/100504287/239849/19220/77125/104759/13601/15162/241556/19419/14131/56069/20737/17084/14728/17082/11690/193034/241447/170744/12801/236312/56792/15950/57781/17855/19204/16846/13040/15951/14268/15234/17969/16000/11539/230787/17918/19260/15368/16170/383619/12772/14870/26874/69146/18760/19223/16852/74637/239337/13032/20305/16950/623121/13349/14062/63873/11607/12833/226691/79221/21938/11754/56501/18081/16414/110557/233079/17952/211651/22418/12978/16971/102639543/100182/224109/27419/66725/57914/100061/26362/12229/14127/12491/13850/268857/226695/21930/13479/76527/170743/19200/12562/225471/213208/12161/20304/22177/19013/231871/15013/12505/217303/11666/20308/12326/16956/11816/22259/13710/12606/19218/52033/12053/11486/243910/27226/232983/12167/72461/24088/12362/17087/20277/67419/12156/12183/19645/68992/171095/11450/14130/242864/15439/12902/246779
GO:0002252	immune effector process	371	0.473996250271777	1.82130982940694	1e-10	1.676e-07	1.41578947368421e-07	1853	tags=31%, list=16%, signal=27%	14129/233231/278180/12279/17085/16408/12274/56744/74131/16019/13345/16185/12628/56743/12259/63953/16173/442827/14133/27007/20963/12260/12524/16409/387510/21939/84112/17916/83408/18173/19264/217304/12721/94176/17174/15042/105855/50908/12984/12523/75974/77125/27278/19419/14131/18106/104709/22324/20737/14728/20375/16854/66214/13482/56792/19204/12262/16846/12493/217370/17305/17969/19354/19260/15368/14961/16149/12772/12986/16449/16852/54123/13032/16950/235587/17863/14190/21938/54519/77777/12268/16414/210293/216869/110557/233079/57765/22418/14999/16971/94088/20849/225825/57914/26362/12229/18987/14127/12491/16331/16792/170743/12258/224860/225471/213208/22177/15013/64817/17283/217303/11421/16364/321019/16431
GO:0050778	positive regulation of immune response	425	0.450311036307822	1.73556719879509	3.51328614263649e-10	4.41620068129406e-07	3.73055515408901e-07	1710	tags=26%, list=15%, signal=23%	14129/545384/195046/278180/328795/12279/244183/12274/18761/74131/16019/16818/74039/414084/12628/12267/16428/56743/667823/12273/239743/140792/12259/16173/14133/210757/27007/212937/20963/12260/14747/12524/16409/16822/21939/83408/18173/19264/18751/17174/15042/105855/50908/100504287/77125/27278/22165/19419/14131/107321/22324/434219/14728/20375/16854/66214/170744/12801/236312/13482/56792/15950/19204/12494/12262/12389/15951/20877/230787/19260/17260/383619/14961/16149/12772/18760/54123/623121/226691/77777/12268/18081/16414/216869/78473/110557/233079/57765/22418/14999/94088/225825/102639543/27419/100061/57257/12229/14127/12491/24099/268857/16792/226695/170743/12258/224860/225471/22177/15013/12505/64817
GO:0050900	leukocyte migration	221	0.518668388978735	1.9541854804482	9.99399494372973e-10	7.19927015922955e-07	6.08153395563606e-07	2646	tags=43%, list=23%, signal=34%	13618/20307/16408/56744/19277/14537/56221/12267/114332/12273/84094/18600/20963/58994/14747/71660/16409/17916/70839/12721/15945/105855/77125/13601/16404/19152/14131/56069/109700/22324/20737/20563/20375/118453/16854/13482/56792/57781/19204/16846/20345/11539/19354/19260/16170/16149/12772/12986/20443/20305/14205/22339/63873/11754/18081/16414/233079/57765/19141/22418/12978/12490/57257/14127/15404/270152/21930/13479/76527/217835/20304/217303/26564/20308/321019/16416/19218/11486/27226/232983/246177/24088/68992/14348/171095/13860/13051/18654/17524/26903/19242/18795/170756/22329/13123
GO:0022613	ribonucleoprotein complex biogenesis	289	-0.370322486783294	-1.90273125777457	8.66500184570796e-10	7.19927015922955e-07	6.08153395563606e-07	2912	tags=44%, list=25%, signal=34%	56505/69237/70078/69241/234344/22258/69072/20174/76850/59028/217431/245000/53975/72662/70767/99375/67920/208768/55989/226982/236732/50529/16418/69878/68147/68988/231452/118451/27756/245474/433702/12261/320790/66181/66282/24015/67832/66410/67239/67014/217038/217109/21771/56200/17975/433864/72171/195434/230737/14109/228889/69163/97112/74097/72462/66409/72515/75062/20935/22596/66405/28035/19069/68040/64934/28126/52513/67439/67332/70465/103136/72584/74778/106298/69902/67236/382038/66249/15519/67222/54364/67390/100019/66467/69731/78796/66583/59050/57315/217011/68731/57750/67936/69713/99480/67674/56412/215193/214572/50783/110109/67842/66877/18432/104662/98985/75416/20643/71952/75422/66448/66161/67973/101612/78581/30946/227674/216156/216119/78784/276919/52530/17725/17724/57444/271842
GO:0002521	leukocyte differentiation	408	0.452609555212928	1.74329634253859	1.00228502614572e-09	7.19927015922955e-07	6.08153395563606e-07	2398	tags=33%, list=21%, signal=27%	545384/13024/22095/17085/56744/74131/16019/16818/74039/210710/74511/22410/21950/16428/63953/16173/210757/20963/16409/387510/83408/19264/238377/19016/665155/94176/105855/100504287/75974/77125/22165/19152/19419/104709/22324/12522/20737/14728/20375/17082/70673/14370/236312/252838/13482/15950/12769/12262/74734/16846/15951/13655/17305/19260/12399/17260/14961/16149/12772/16852/14118/21417/215653/16950/623121/17863/22339/14190/226691/79221/381319/18081/210293/12398/57765/211651/12978/20849/234515/102639543/16658/224109/27419/26362/66993/12229/18987/17342/14127/16331/24099/71982/15404/16792/226695/21930/432763/76527/224860/20304/22177/233912/12505/17283/14218/26564/20308/12326/16364/321019/16431/16416/16878/233328/20351/12606/12053/101488212/11486/102791/243910/14960/24088/14734/12156/107568/19645/17684/11450/12902/18030/246779/21940
GO:0050867	positive regulation of cell activation	238	0.505286614907333	1.90649130320508	1.29673549968454e-09	8.14998261551736e-07	6.88464176477255e-07	2253	tags=36%, list=19%, signal=30%	381484/16408/18761/53603/74131/16019/16818/22410/21950/63953/16173/27007/20963/14165/12524/21939/83408/19264/56193/217304/18214/12721/105855/77125/19419/18106/104709/12522/20737/14728/20375/17082/252838/13482/56792/12494/74734/16846/12389/13655/16000/19260/12399/17260/16170/14961/16149/12772/16852/13032/17863/77777/668101/110557/57765/22418/12978/14999/225825/66725/57914/57257/26362/66993/78317/12229/16331/24099/225471/20304/22177/320484/15013/64817/232946/321019/12638/12606/12053/11486/243910/14960/14182/12575/66362/18019
GO:0009617	response to bacterium	375	0.455813828614975	1.75213517049113	2.3761872460202e-09	1.19474694729896e-06	1.00925426712542e-06	2205	tags=31%, list=19%, signal=26%	13587/14129/195046/242248/244183/13618/170779/53603/17948/56744/16019/269855/414084/17533/12628/667823/11727/18858/17951/12273/76074/239743/140792/192187/63953/16173/100034251/27007/212937/20963/331004/18619/12524/23794/71660/12705/246728/217480/17916/18173/69165/16162/217304/17472/15945/65969/12523/19220/15162/58809/17105/434219/20737/17084/14728/20375/20568/12801/56792/23833/19204/12389/15951/110257/17969/319190/19260/17260/14870/26874/69146/18760/74637/14205/14062/12833/320472/21938/101401/110557/17952/17970/22418/94088/27419/26362/67701/12229/67896/14127/12491/268857/12176/226695/20272/66107/225471/12161/15013/18104/18127/71648/11421/71601/240518/16956/22259/17110/11826/19218/246707/73229/24088/12362/17087/14734/20277/12156
GO:0006935	chemotaxis	262	0.49609802530798	1.88070703264528	3.93776961831078e-09	1.41422183149047e-06	1.19465416615669e-06	1702	tags=32%, list=15%, signal=28%	13587/13618/20307/18707/18761/56744/19277/58861/56221/12267/12273/64074/18600/20963/14165/14747/71660/16409/84112/70839/12721/94176/20347/20564/15945/105855/18186/14178/14131/56069/18187/109700/22324/20563/20375/118453/16854/13482/56792/108151/270190/12769/19204/73710/20346/18606/13655/14268/15234/19354/16170/16149/12772/14870/18760/12986/20305/18205/14205/22339/63873/11607/668218/18081/16414/216869/233079/19141/22418/12978/16971/57257/18595/237847/14127/269608/270152/21930/252837/13479/76527/217835/20304/78560/16985
